Seed: 3093434
Mutation Rate: 12
Resource Drain: 1
Change Date: 400
Longevity of First Organism: 20
Energy of First Organism:  10
Food of First Organism: 5

Trait Distributions:

Trait Value, Energy, Longevity, FoodCurrent Food: 5
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 2 , 0 , 0
2 , 5 , 0 , 0
3 , 8 , 0 , 0
4 , 17 , 0 , 0
5 , 0 , 0 , 781
6 , 29 , 0 , 0
7 , 2 , 0 , 0
8 , 10 , 107 , 0
9 , 0 , 0 , 0
10 , 83 , 0 , 0
11 , 1 , 0 , 0
12 , 7 , 0 , 0
13 , 16 , 0 , 0
14 , 5 , 0 , 0
15 , 29 , 0 , 0
16 , 14 , 0 , 0
17 , 0 , 0 , 165
18 , 18 , 0 , 0
19 , 0 , 0 , 0
20 , 5 , 203 , 0
21 , 0 , 0 , 0
22 , 296 , 0 , 0
23 , 3 , 0 , 0
24 , 1 , 0 , 0
25 , 8 , 0 , 0
26 , 1 , 0 , 0
27 , 18 , 0 , 0
28 , 13 , 0 , 0
29 , 1 , 0 , 41
30 , 8 , 0 , 0
31 , 1 , 0 , 0
32 , 3 , 214 , 0
33 , 0 , 0 , 0
34 , 209 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 2 , 0 , 0
38 , 0 , 0 , 0
39 , 10 , 0 , 0
40 , 3 , 0 , 0
41 , 0 , 0 , 6
42 , 0 , 0 , 0
43 , 0 , 0 , 0
44 , 2 , 190 , 0
45 , 0 , 0 , 0
46 , 159 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 1 , 0 , 0
50 , 0 , 0 , 0
51 , 1 , 0 , 0
52 , 0 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 239 , 0
57 , 0 , 0 , 0
58 , 101 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 0 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 1 , 102 , 0
69 , 0 , 0 , 0
70 , 32 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 63 , 0
81 , 0 , 0 , 0
82 , 17 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 21 , 0
93 , 0 , 0 , 0
94 , 4 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 6 , 0 , 0
2 , 3 , 0 , 0
3 , 8 , 0 , 0
4 , 17 , 0 , 0
5 , 0 , 0 , 804
6 , 23 , 0 , 0
7 , 3 , 0 , 0
8 , 5 , 117 , 0
9 , 0 , 0 , 0
10 , 86 , 0 , 0
11 , 1 , 0 , 0
12 , 8 , 0 , 0
13 , 16 , 0 , 0
14 , 4 , 0 , 0
15 , 32 , 0 , 0
16 , 14 , 0 , 0
17 , 0 , 0 , 158
18 , 18 , 0 , 0
19 , 0 , 0 , 0
20 , 7 , 206 , 0
21 , 0 , 0 , 0
22 , 304 , 0 , 0
23 , 3 , 0 , 0
24 , 1 , 0 , 0
25 , 7 , 0 , 0
26 , 1 , 0 , 0
27 , 19 , 0 , 0
28 , 12 , 0 , 0
29 , 1 , 0 , 42
30 , 8 , 0 , 0
31 , 1 , 0 , 0
32 , 3 , 217 , 0
33 , 0 , 0 , 0
34 , 220 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 2 , 0 , 0
38 , 0 , 0 , 0
39 , 13 , 0 , 0
40 , 3 , 0 , 0
41 , 0 , 0 , 8
42 , 0 , 0 , 0
43 , 0 , 0 , 0
44 , 2 , 192 , 0
45 , 0 , 0 , 0
46 , 162 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 1 , 0 , 0
50 , 0 , 0 , 0
51 , 1 , 0 , 0
52 , 0 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 238 , 0
57 , 0 , 0 , 0
58 , 106 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 0 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 1 , 106 , 0
69 , 0 , 0 , 0
70 , 34 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 71 , 0
81 , 0 , 0 , 0
82 , 17 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 23 , 0
93 , 0 , 0 , 0
94 , 4 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 6 , 0 , 0
2 , 4 , 0 , 0
3 , 14 , 0 , 0
4 , 18 , 0 , 0
5 , 0 , 0 , 825
6 , 25 , 0 , 0
7 , 3 , 0 , 0
8 , 7 , 112 , 0
9 , 0 , 0 , 0
10 , 92 , 0 , 0
11 , 2 , 0 , 0
12 , 9 , 0 , 0
13 , 14 , 0 , 0
14 , 4 , 0 , 0
15 , 29 , 0 , 0
16 , 16 , 0 , 0
17 , 0 , 0 , 165
18 , 13 , 0 , 0
19 , 0 , 0 , 0
20 , 9 , 216 , 0
21 , 0 , 0 , 0
22 , 312 , 0 , 0
23 , 3 , 0 , 0
24 , 1 , 0 , 0
25 , 7 , 0 , 0
26 , 1 , 0 , 0
27 , 19 , 0 , 0
28 , 13 , 0 , 0
29 , 1 , 0 , 44
30 , 10 , 0 , 0
31 , 1 , 0 , 0
32 , 3 , 228 , 0
33 , 0 , 0 , 0
34 , 227 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 2 , 0 , 0
38 , 0 , 0 , 0
39 , 13 , 0 , 0
40 , 3 , 0 , 0
41 , 0 , 0 , 5
42 , 1 , 0 , 0
43 , 0 , 0 , 0
44 , 2 , 201 , 0
45 , 0 , 0 , 0
46 , 169 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 1 , 0 , 0
50 , 0 , 0 , 0
51 , 1 , 0 , 0
52 , 0 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 246 , 0
57 , 0 , 0 , 0
58 , 110 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 0 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 1 , 113 , 0
69 , 0 , 0 , 0
70 , 36 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 76 , 0
81 , 0 , 0 , 0
82 , 16 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 25 , 0
93 , 0 , 0 , 0
94 , 4 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 5 , 0 , 0
2 , 5 , 0 , 0
3 , 15 , 0 , 0
4 , 13 , 0 , 0
5 , 0 , 0 , 842
6 , 21 , 0 , 0
7 , 3 , 0 , 0
8 , 8 , 109 , 0
9 , 1 , 0 , 0
10 , 88 , 0 , 0
11 , 2 , 0 , 0
12 , 7 , 0 , 0
13 , 12 , 0 , 0
14 , 4 , 0 , 0
15 , 29 , 0 , 0
16 , 18 , 0 , 0
17 , 0 , 0 , 161
18 , 14 , 0 , 0
19 , 0 , 0 , 0
20 , 7 , 230 , 0
21 , 0 , 0 , 0
22 , 319 , 0 , 0
23 , 3 , 0 , 0
24 , 1 , 0 , 0
25 , 7 , 0 , 0
26 , 1 , 0 , 0
27 , 21 , 0 , 0
28 , 11 , 0 , 0
29 , 1 , 0 , 46
30 , 11 , 0 , 0
31 , 1 , 0 , 0
32 , 3 , 226 , 0
33 , 0 , 0 , 0
34 , 229 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 2 , 0 , 0
38 , 0 , 0 , 0
39 , 14 , 0 , 0
40 , 3 , 0 , 0
41 , 0 , 0 , 5
42 , 1 , 0 , 0
43 , 0 , 0 , 0
44 , 2 , 196 , 0
45 , 0 , 0 , 0
46 , 173 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 1 , 0 , 0
50 , 0 , 0 , 0
51 , 1 , 0 , 0
52 , 0 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 250 , 0
57 , 0 , 0 , 0
58 , 116 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 0 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 1 , 110 , 0
69 , 0 , 0 , 0
70 , 39 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 81 , 0
81 , 0 , 0 , 0
82 , 16 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 26 , 0
93 , 0 , 0 , 0
94 , 4 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 4 , 0 , 0
2 , 2 , 0 , 0
3 , 15 , 0 , 0
4 , 14 , 0 , 0
5 , 0 , 0 , 873
6 , 22 , 0 , 0
7 , 2 , 0 , 0
8 , 8 , 111 , 0
9 , 1 , 0 , 0
10 , 93 , 0 , 0
11 , 2 , 0 , 0
12 , 5 , 0 , 0
13 , 11 , 0 , 0
14 , 5 , 0 , 0
15 , 31 , 0 , 0
16 , 18 , 0 , 0
17 , 0 , 0 , 162
18 , 14 , 0 , 0
19 , 0 , 0 , 0
20 , 7 , 236 , 0
21 , 0 , 0 , 0
22 , 325 , 0 , 0
23 , 3 , 0 , 0
24 , 1 , 0 , 0
25 , 7 , 0 , 0
26 , 1 , 0 , 0
27 , 24 , 0 , 0
28 , 11 , 0 , 0
29 , 1 , 0 , 44
30 , 12 , 0 , 0
31 , 1 , 0 , 0
32 , 3 , 235 , 0
33 , 0 , 0 , 0
34 , 235 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 2 , 0 , 0
38 , 0 , 0 , 0
39 , 14 , 0 , 0
40 , 3 , 0 , 0
41 , 0 , 0 , 4
42 , 1 , 0 , 0
43 , 0 , 0 , 0
44 , 2 , 200 , 0
45 , 0 , 0 , 0
46 , 177 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 1 , 0 , 0
52 , 0 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 256 , 0
57 , 0 , 0 , 0
58 , 123 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 0 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 1 , 115 , 0
69 , 0 , 0 , 0
70 , 43 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 81 , 0
81 , 0 , 0 , 0
82 , 16 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 27 , 0
93 , 0 , 0 , 0
94 , 5 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 4 , 0 , 0
2 , 2 , 0 , 0
3 , 14 , 0 , 0
4 , 15 , 0 , 0
5 , 0 , 0 , 881
6 , 20 , 0 , 0
7 , 1 , 0 , 0
8 , 9 , 102 , 0
9 , 1 , 0 , 0
10 , 92 , 0 , 0
11 , 2 , 0 , 0
12 , 5 , 0 , 0
13 , 10 , 0 , 0
14 , 4 , 0 , 0
15 , 29 , 0 , 0
16 , 18 , 0 , 0
17 , 1 , 0 , 162
18 , 15 , 0 , 0
19 , 0 , 0 , 0
20 , 6 , 233 , 0
21 , 0 , 0 , 0
22 , 327 , 0 , 0
23 , 3 , 0 , 0
24 , 1 , 0 , 0
25 , 4 , 0 , 0
26 , 2 , 0 , 0
27 , 24 , 0 , 0
28 , 12 , 0 , 0
29 , 1 , 0 , 45
30 , 14 , 0 , 0
31 , 1 , 0 , 0
32 , 3 , 245 , 0
33 , 0 , 0 , 0
34 , 235 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 1 , 0 , 0
38 , 0 , 0 , 0
39 , 15 , 0 , 0
40 , 3 , 0 , 0
41 , 0 , 0 , 4
42 , 1 , 0 , 0
43 , 0 , 0 , 0
44 , 2 , 199 , 0
45 , 0 , 0 , 0
46 , 180 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 1 , 0 , 0
52 , 0 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 257 , 0
57 , 0 , 0 , 0
58 , 123 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 0 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 1 , 117 , 0
69 , 0 , 0 , 0
70 , 42 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 81 , 0
81 , 0 , 0 , 0
82 , 17 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 28 , 0
93 , 0 , 0 , 0
94 , 6 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 7 , 0 , 0
2 , 3 , 0 , 0
3 , 15 , 0 , 0
4 , 16 , 0 , 0
5 , 0 , 0 , 898
6 , 20 , 0 , 0
7 , 1 , 0 , 0
8 , 11 , 106 , 0
9 , 1 , 0 , 0
10 , 93 , 0 , 0
11 , 3 , 0 , 0
12 , 5 , 0 , 0
13 , 10 , 0 , 0
14 , 5 , 0 , 0
15 , 27 , 0 , 0
16 , 17 , 0 , 0
17 , 1 , 0 , 164
18 , 18 , 0 , 0
19 , 0 , 0 , 0
20 , 6 , 248 , 0
21 , 0 , 0 , 0
22 , 332 , 0 , 0
23 , 3 , 0 , 0
24 , 2 , 0 , 0
25 , 2 , 0 , 0
26 , 2 , 0 , 0
27 , 24 , 0 , 0
28 , 13 , 0 , 0
29 , 1 , 0 , 41
30 , 13 , 0 , 0
31 , 1 , 0 , 0
32 , 3 , 249 , 0
33 , 0 , 0 , 0
34 , 234 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 1 , 0 , 0
38 , 0 , 0 , 0
39 , 16 , 0 , 0
40 , 3 , 0 , 0
41 , 0 , 0 , 4
42 , 2 , 0 , 0
43 , 0 , 0 , 0
44 , 2 , 195 , 0
45 , 0 , 0 , 0
46 , 186 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 1 , 0 , 0
52 , 0 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 262 , 0
57 , 0 , 0 , 0
58 , 129 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 1 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 1 , 120 , 0
69 , 0 , 0 , 0
70 , 42 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 82 , 0
81 , 0 , 0 , 0
82 , 18 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 30 , 0
93 , 0 , 0 , 0
94 , 6 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 3 , 0 , 0
2 , 4 , 0 , 0
3 , 12 , 0 , 0
4 , 19 , 0 , 0
5 , 0 , 0 , 919
6 , 18 , 0 , 0
7 , 0 , 0 , 0
8 , 12 , 100 , 0
9 , 1 , 0 , 0
10 , 90 , 0 , 0
11 , 3 , 0 , 0
12 , 6 , 0 , 0
13 , 9 , 0 , 0
14 , 4 , 0 , 0
15 , 29 , 0 , 0
16 , 18 , 0 , 0
17 , 0 , 0 , 159
18 , 18 , 0 , 0
19 , 0 , 0 , 0
20 , 6 , 247 , 0
21 , 0 , 0 , 0
22 , 342 , 0 , 0
23 , 3 , 0 , 0
24 , 2 , 0 , 0
25 , 2 , 0 , 0
26 , 2 , 0 , 0
27 , 24 , 0 , 0
28 , 13 , 0 , 0
29 , 1 , 0 , 40
30 , 14 , 0 , 0
31 , 1 , 0 , 0
32 , 4 , 253 , 0
33 , 0 , 0 , 0
34 , 238 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 1 , 0 , 0
38 , 0 , 0 , 0
39 , 17 , 0 , 0
40 , 3 , 0 , 0
41 , 0 , 0 , 4
42 , 2 , 0 , 0
43 , 0 , 0 , 0
44 , 2 , 204 , 0
45 , 0 , 0 , 0
46 , 191 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 1 , 0 , 0
52 , 0 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 268 , 0
57 , 0 , 0 , 0
58 , 135 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 2 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 1 , 125 , 0
69 , 0 , 0 , 0
70 , 45 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 87 , 0
81 , 0 , 0 , 0
82 , 18 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 30 , 0
93 , 0 , 0 , 0
94 , 5 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 3 , 0 , 0
2 , 3 , 0 , 0
3 , 12 , 0 , 0
4 , 22 , 0 , 0
5 , 0 , 0 , 945
6 , 19 , 0 , 0
7 , 0 , 0 , 0
8 , 11 , 98 , 0
9 , 1 , 0 , 0
10 , 91 , 0 , 0
11 , 2 , 0 , 0
12 , 5 , 0 , 0
13 , 7 , 0 , 0
14 , 4 , 0 , 0
15 , 31 , 0 , 0
16 , 17 , 0 , 0
17 , 0 , 0 , 155
18 , 19 , 0 , 0
19 , 0 , 0 , 0
20 , 5 , 241 , 0
21 , 0 , 0 , 0
22 , 341 , 0 , 0
23 , 3 , 0 , 0
24 , 2 , 0 , 0
25 , 2 , 0 , 0
26 , 2 , 0 , 0
27 , 23 , 0 , 0
28 , 13 , 0 , 0
29 , 1 , 0 , 42
30 , 15 , 0 , 0
31 , 0 , 0 , 0
32 , 4 , 266 , 0
33 , 0 , 0 , 0
34 , 256 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 1 , 0 , 0
38 , 0 , 0 , 0
39 , 17 , 0 , 0
40 , 4 , 0 , 0
41 , 0 , 0 , 5
42 , 2 , 0 , 0
43 , 0 , 0 , 0
44 , 2 , 214 , 0
45 , 0 , 0 , 0
46 , 196 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 1 , 0 , 0
52 , 0 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 266 , 0
57 , 0 , 0 , 0
58 , 139 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 3 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 1 , 127 , 0
69 , 0 , 0 , 0
70 , 42 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 94 , 0
81 , 0 , 0 , 0
82 , 19 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 33 , 0
93 , 0 , 0 , 0
94 , 5 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 6 , 0 , 0
2 , 3 , 0 , 0
3 , 14 , 0 , 0
4 , 21 , 0 , 0
5 , 0 , 0 , 964
6 , 18 , 0 , 0
7 , 0 , 0 , 0
8 , 13 , 97 , 0
9 , 1 , 0 , 0
10 , 90 , 0 , 0
11 , 3 , 0 , 0
12 , 5 , 0 , 0
13 , 7 , 0 , 0
14 , 3 , 0 , 0
15 , 32 , 0 , 0
16 , 14 , 0 , 0
17 , 0 , 0 , 161
18 , 18 , 0 , 0
19 , 0 , 0 , 0
20 , 5 , 246 , 0
21 , 0 , 0 , 0
22 , 343 , 0 , 0
23 , 5 , 0 , 0
24 , 2 , 0 , 0
25 , 2 , 0 , 0
26 , 2 , 0 , 0
27 , 24 , 0 , 0
28 , 12 , 0 , 0
29 , 1 , 0 , 42
30 , 14 , 0 , 0
31 , 0 , 0 , 0
32 , 4 , 269 , 0
33 , 0 , 0 , 0
34 , 264 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 1 , 0 , 0
38 , 0 , 0 , 0
39 , 17 , 0 , 0
40 , 4 , 0 , 0
41 , 0 , 0 , 4
42 , 2 , 0 , 0
43 , 0 , 0 , 0
44 , 2 , 225 , 0
45 , 0 , 0 , 0
46 , 198 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 1 , 0 , 0
52 , 0 , 0 , 0
53 , 0 , 0 , 0
54 , 0 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 268 , 0
57 , 0 , 0 , 0
58 , 145 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 3 , 0 , 0
64 , 0 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 1 , 129 , 0
69 , 0 , 0 , 0
